power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-69	 961	 1000	 96.1%
-70	 995	 1000	 99.5%
-71	 974	 1000	 97.4%
-72	 990	 1000	 99.0%
-73	 991	 1000	 99.1%
-74	 994	 1000	 99.4%
-75	 991	 1000	 99.1%
-76	 991	 1000	 99.1%
-77	 981	 1000	 98.1%
-78	 980	 1000	 98.0%
-79	 976	 1000	 97.6%
-80	 978	 1000	 97.8%
-81	 911	 1000	 91.1%
-82	 923	 1000	 92.3%
-83	 920	 1000	 92.0%
-84	 934	 1000	 93.4%
-85	 756	 1000	 75.6%
