power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-74	 997	 1000	 99.7%
-75	 995	 1000	 99.5%
-76	 987	 1000	 98.7%
-77	 995	 1000	 99.5%
-78	 994	 1000	 99.4%
-79	 988	 1000	 98.8%
-80	 986	 1000	 98.6%
-81	 979	 1000	 97.9%
-82	 981	 1000	 98.1%
-83	 974	 1000	 97.4%
-84	 975	 1000	 97.5%
-85	 980	 1000	 98.0%
-86	 972	 1000	 97.2%
-87	 980	 1000	 98.0%
-88	 970	 1000	 97.0%
-89	 906	 1000	 90.6%
-90	 343	 1000	 34.3%
