power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-62	 999	 1000	 99.9%
-63	 998	 1000	 99.8%
-64	 998	 1000	 99.8%
-65	 999	 1000	 99.9%
-66	 997	 1000	 99.7%
-67	 980	 1000	 98.0%
-68	 980	 1000	 98.0%
-69	 977	 1000	 97.7%
-70	 986	 1000	 98.6%
-71	 978	 1000	 97.8%
-72	 967	 1000	 96.7%
-73	 918	 1000	 91.8%
-74	 767	 1000	 76.7%
