power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-61	 1000	 1000	 100.0%
-62	 1000	 1000	 100.0%
-63	 1000	 1000	 100.0%
-64	 1000	 1000	 100.0%
-65	 1000	 1000	 100.0%
-66	 1000	 1000	 100.0%
-67	 1000	 1000	 100.0%
-68	 1000	 1000	 100.0%
-69	 1000	 1000	 100.0%
-70	 1000	 1000	 100.0%
-71	 999	 1000	 99.9%
-72	 998	 1000	 99.8%
-73	 999	 1000	 99.9%
-74	 990	 1000	 99.0%
-75	 930	 1000	 93.0%
-76	 818	 1000	 81.8%
-77	 339	 1000	 33.9%
