power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-87	 988	 1000	 98.8%
-88	 993	 1000	 99.3%
-89	 986	 1000	 98.6%
-90	 983	 1000	 98.3%
-91	 985	 1000	 98.5%
-92	 975	 1000	 97.5%
-93	 976	 1000	 97.6%
-94	 972	 1000	 97.2%
-95	 919	 1000	 91.9%
-96	 969	 1000	 96.9%
-97	 943	 1000	 94.3%
-98	 784	 1000	 78.4%
