power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-62	 1001	 1000	 100.1%
-63	 1000	 1000	 100.0%
-64	 1000	 1000	 100.0%
-65	 1000	 1000	 100.0%
-66	 1000	 1000	 100.0%
-67	 1000	 1000	 100.0%
-68	 1000	 1000	 100.0%
-69	 1000	 1000	 100.0%
-70	 1000	 1000	 100.0%
-71	 999	 1000	 99.9%
-72	 989	 1000	 98.9%
-73	 960	 1000	 96.0%
-74	 839	 1000	 83.9%
-75	 417	 1000	 41.7%
