power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-61	 976	 1000	 97.6%
-62	 979	 1000	 97.9%
-63	 923	 1000	 92.3%
-64	 932	 1000	 93.2%
-65	 930	 1000	 93.0%
-66	 929	 1000	 92.9%
-67	 974	 1000	 97.4%
-68	 973	 1000	 97.3%
-69	 969	 1000	 96.9%
-70	 973	 1000	 97.3%
-71	 980	 1000	 98.0%
-72	 974	 1000	 97.4%
-73	 974	 1000	 97.4%
-74	 963	 1000	 96.3%
-75	 911	 1000	 91.1%
-76	 719	 1000	 71.9%
