power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-59	 1000	 1000	 100.0%
-60	 1000	 1000	 100.0%
-61	 1000	 1000	 100.0%
-62	 1000	 1000	 100.0%
-63	 1000	 1000	 100.0%
-64	 1000	 1000	 100.0%
-65	 999	 1000	 99.9%
-66	 999	 1000	 99.9%
-67	 986	 1000	 98.6%
-68	 932	 1000	 93.2%
-69	 903	 1000	 90.3%
-70	 758	 1000	 75.8%
