power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-61	 987	 1000	 98.7%
-62	 989	 1000	 98.9%
-63	 994	 1000	 99.4%
-64	 983	 1000	 98.3%
-65	 988	 1000	 98.8%
-66	 976	 1000	 97.6%
-67	 977	 1000	 97.7%
-68	 954	 1000	 95.4%
-69	 952	 1000	 95.2%
-70	 974	 1000	 97.4%
-71	 971	 1000	 97.1%
-72	 966	 1000	 96.6%
-73	 968	 1000	 96.8%
-74	 960	 1000	 96.0%
-75	 911	 1000	 91.1%
-76	 741	 1000	 74.1%
