power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-64	 999	 1000	 99.9%
-65	 1000	 1000	 100.0%
-66	 1000	 1000	 100.0%
-67	 997	 1000	 99.7%
-68	 1000	 1000	 100.0%
-69	 998	 1000	 99.8%
-70	 997	 1000	 99.7%
-71	 994	 1000	 99.4%
-72	 988	 1000	 98.8%
-73	 976	 1000	 97.6%
-74	 975	 1000	 97.5%
-75	 970	 1000	 97.0%
-76	 966	 1000	 96.6%
-77	 954	 1000	 95.4%
-78	 829	 1000	 82.9%
-79	 494	 1000	 49.4%
