power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-61	 1000	 1000	 100.0%
-62	 1000	 1000	 100.0%
-63	 1000	 1000	 100.0%
-64	 1000	 1000	 100.0%
-65	 1000	 1000	 100.0%
-66	 999	 1000	 99.9%
-67	 999	 1000	 99.9%
-68	 999	 1000	 99.9%
-69	 979	 1000	 97.9%
-70	 984	 1000	 98.4%
-71	 950	 1000	 95.0%
-72	 838	 1000	 83.8%
-73	 531	 1000	 53.1%
