power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-69	 974	 1000	 97.4%
-70	 985	 1000	 98.5%
-71	 936	 1000	 93.6%
-72	 980	 1000	 98.0%
-73	 974	 1000	 97.4%
-74	 976	 1000	 97.6%
-75	 976	 1000	 97.6%
-76	 979	 1000	 97.9%
-77	 975	 1000	 97.5%
-78	 978	 1000	 97.8%
-79	 971	 1000	 97.1%
-80	 976	 1000	 97.6%
-81	 928	 1000	 92.8%
-82	 962	 1000	 96.2%
-83	 964	 1000	 96.4%
-84	 941	 1000	 94.1%
-85	 858	 1000	 85.8%
-86	 624	 1000	 62.4%
