power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-64	 1000	 1000	 100.0%
-65	 1000	 1000	 100.0%
-66	 1000	 1000	 100.0%
-67	 988	 1000	 98.8%
-68	 1000	 1000	 100.0%
-69	 1000	 1000	 100.0%
-70	 999	 1000	 99.9%
-71	 1000	 1000	 100.0%
-72	 998	 1000	 99.8%
-73	 999	 1000	 99.9%
-74	 996	 1000	 99.6%
-75	 991	 1000	 99.1%
-76	 949	 1000	 94.9%
-77	 739	 1000	 73.9%
