power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-61	 1000	 1000	 100.0%
-62	 1000	 1000	 100.0%
-63	 1000	 1000	 100.0%
-64	 1000	 1000	 100.0%
-65	 1000	 1000	 100.0%
-66	 1000	 1000	 100.0%
-67	 998	 1000	 99.8%
-68	 996	 1000	 99.6%
-69	 988	 1000	 98.8%
-70	 977	 1000	 97.7%
-71	 936	 1000	 93.6%
-72	 857	 1000	 85.7%
-73	 597	 1000	 59.7%
