power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-60	 1000	 1000	 100.0%
-61	 1000	 1000	 100.0%
-62	 1000	 1000	 100.0%
-63	 995	 1000	 99.5%
-64	 1000	 1000	 100.0%
-65	 1000	 1000	 100.0%
-66	 1000	 1000	 100.0%
-67	 1000	 1000	 100.0%
-68	 1000	 1000	 100.0%
-69	 1000	 1000	 100.0%
-70	 998	 1000	 99.8%
-71	 994	 1000	 99.4%
-72	 966	 1000	 96.6%
-73	 853	 1000	 85.3%
-74	 755	 1000	 75.5%
