power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-65	 971	 1000	 97.1%
-66	 978	 1000	 97.8%
-67	 973	 1000	 97.3%
-68	 980	 1000	 98.0%
-69	 976	 1000	 97.6%
-70	 980	 1000	 98.0%
-71	 971	 1000	 97.1%
-72	 981	 1000	 98.1%
-73	 976	 1000	 97.6%
-74	 970	 1000	 97.0%
-75	 976	 1000	 97.6%
-76	 970	 1000	 97.0%
-77	 976	 1000	 97.6%
-78	 968	 1000	 96.8%
-79	 975	 1000	 97.5%
-80	 940	 1000	 94.0%
-81	 922	 1000	 92.2%
-82	 723	 1000	 72.3%
