power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-69	 982	 1000	 98.2%
-70	 979	 1000	 97.9%
-71	 979	 1000	 97.9%
-72	 974	 1000	 97.4%
-73	 937	 1000	 93.7%
-74	 931	 1000	 93.1%
-75	 950	 1000	 95.0%
-76	 932	 1000	 93.2%
-77	 973	 1000	 97.3%
-78	 977	 1000	 97.7%
-79	 976	 1000	 97.6%
-80	 975	 1000	 97.5%
-81	 973	 1000	 97.3%
-82	 974	 1000	 97.4%
-83	 962	 1000	 96.2%
-84	 937	 1000	 93.7%
-85	 836	 1000	 83.6%
-86	 581	 1000	 58.1%
