power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-62	 1000	 1000	 100.0%
-63	 1000	 1000	 100.0%
-64	 1000	 1000	 100.0%
-65	 1000	 1000	 100.0%
-66	 1000	 1000	 100.0%
-67	 1000	 1000	 100.0%
-68	 1000	 1000	 100.0%
-69	 1000	 1000	 100.0%
-70	 997	 1000	 99.7%
-71	 993	 1000	 99.3%
-72	 983	 1000	 98.3%
-73	 901	 1000	 90.1%
-74	 636	 1000	 63.6%
