power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-65	 997	 1000	 99.7%
-66	 998	 1000	 99.8%
-67	 998	 1000	 99.8%
-68	 1000	 1000	 100.0%
-69	 989	 1000	 98.9%
-70	 998	 1000	 99.8%
-71	 997	 1000	 99.7%
-72	 988	 1000	 98.8%
-73	 984	 1000	 98.4%
-74	 982	 1000	 98.2%
-75	 967	 1000	 96.7%
-76	 932	 1000	 93.2%
-77	 930	 1000	 93.0%
-78	 946	 1000	 94.6%
-79	 920	 1000	 92.0%
-80	 971	 1000	 97.1%
-81	 899	 1000	 89.9%
-82	 726	 1000	 72.6%
