power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-64	 1001	 1000	 100.1%
-65	 1000	 1000	 100.0%
-66	 995	 1000	 99.5%
-67	 1000	 1000	 100.0%
-68	 1000	 1000	 100.0%
-69	 1000	 1000	 100.0%
-70	 999	 1000	 99.9%
-71	 1000	 1000	 100.0%
-72	 994	 1000	 99.4%
-73	 998	 1000	 99.8%
-74	 998	 1000	 99.8%
-75	 978	 1000	 97.8%
-76	 956	 1000	 95.6%
-77	 899	 1000	 89.9%
-78	 660	 1000	 66.0%
