power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-77	 982	 1000	 98.2%
-78	 989	 1000	 98.9%
-79	 987	 1000	 98.7%
-80	 986	 1000	 98.6%
-81	 988	 1000	 98.8%
-82	 987	 1000	 98.7%
-83	 993	 1000	 99.3%
-84	 987	 1000	 98.7%
-85	 984	 1000	 98.4%
-86	 983	 1000	 98.3%
-87	 980	 1000	 98.0%
-88	 868	 1000	 86.8%
-89	 256	 1000	 25.6%
