power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-75	 975	 1000	 97.5%
-76	 982	 1000	 98.2%
-77	 974	 1000	 97.4%
-78	 979	 1000	 97.9%
-79	 971	 1000	 97.1%
-80	 978	 1000	 97.8%
-81	 970	 1000	 97.0%
-82	 968	 1000	 96.8%
-83	 963	 1000	 96.3%
-84	 841	 1000	 84.1%
-85	 851	 1000	 85.1%
-86	 853	 1000	 85.3%
-87	 769	 1000	 76.9%
