power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-65	 997	 1000	 99.7%
-66	 996	 1000	 99.6%
-67	 993	 1000	 99.3%
-68	 996	 1000	 99.6%
-69	 992	 1000	 99.2%
-70	 996	 1000	 99.6%
-71	 989	 1000	 98.9%
-72	 982	 1000	 98.2%
-73	 958	 1000	 95.8%
-74	 983	 1000	 98.3%
-75	 976	 1000	 97.6%
-76	 978	 1000	 97.8%
-77	 975	 1000	 97.5%
-78	 968	 1000	 96.8%
-79	 974	 1000	 97.4%
-80	 958	 1000	 95.8%
-81	 918	 1000	 91.8%
-82	 764	 1000	 76.4%
