power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-59	 998	 1000	 99.8%
-60	 995	 1000	 99.5%
-61	 991	 1000	 99.1%
-62	 977	 1000	 97.7%
-63	 963	 1000	 96.3%
-64	 985	 1000	 98.5%
-65	 965	 1000	 96.5%
-66	 977	 1000	 97.7%
-67	 971	 1000	 97.1%
-68	 965	 1000	 96.5%
-69	 935	 1000	 93.5%
-70	 843	 1000	 84.3%
-71	 700	 1000	 70.0%
