power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-71	 978	 1000	 97.8%
-72	 973	 1000	 97.3%
-73	 974	 1000	 97.4%
-74	 928	 1000	 92.8%
-75	 930	 1000	 93.0%
-76	 927	 1000	 92.7%
-77	 971	 1000	 97.1%
-78	 937	 1000	 93.7%
-79	 974	 1000	 97.4%
-80	 972	 1000	 97.2%
-81	 974	 1000	 97.4%
-82	 977	 1000	 97.7%
-83	 968	 1000	 96.8%
-84	 972	 1000	 97.2%
-85	 967	 1000	 96.7%
-86	 949	 1000	 94.9%
-87	 850	 1000	 85.0%
-88	 387	 1000	 38.7%
