power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-64	 976	 1000	 97.6%
-65	 981	 1000	 98.1%
-66	 979	 1000	 97.9%
-67	 968	 1000	 96.8%
-68	 982	 1000	 98.2%
-69	 976	 1000	 97.6%
-70	 982	 1000	 98.2%
-71	 972	 1000	 97.2%
-72	 974	 1000	 97.4%
-73	 916	 1000	 91.6%
-74	 920	 1000	 92.0%
-75	 921	 1000	 92.1%
-76	 943	 1000	 94.3%
-77	 885	 1000	 88.5%
-78	 812	 1000	 81.2%
-79	 437	 1000	 43.7%
