power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-85	 993	 1000	 99.3%
-86	 981	 1000	 98.1%
-87	 979	 1000	 97.9%
-88	 989	 1000	 98.9%
-89	 973	 1000	 97.3%
-90	 937	 1000	 93.7%
-91	 976	 1000	 97.6%
-92	 975	 1000	 97.5%
-93	 966	 1000	 96.6%
-94	 971	 1000	 97.1%
-95	 936	 1000	 93.6%
-96	 872	 1000	 87.2%
-97	 627	 1000	 62.7%
