power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-65	 984	 1000	 98.4%
-66	 992	 1000	 99.2%
-67	 988	 1000	 98.8%
-68	 990	 1000	 99.0%
-69	 985	 1000	 98.5%
-70	 992	 1000	 99.2%
-71	 981	 1000	 98.1%
-72	 987	 1000	 98.7%
-73	 983	 1000	 98.3%
-74	 977	 1000	 97.7%
-75	 988	 1000	 98.8%
-76	 987	 1000	 98.7%
-77	 980	 1000	 98.0%
-78	 969	 1000	 96.9%
-79	 977	 1000	 97.7%
-80	 942	 1000	 94.2%
-81	 850	 1000	 85.0%
-82	 553	 1000	 55.3%
