power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-77	 980	 1000	 98.0%
-78	 984	 1000	 98.4%
-79	 993	 1000	 99.3%
-80	 993	 1000	 99.3%
-81	 982	 1000	 98.2%
-82	 973	 1000	 97.3%
-83	 988	 1000	 98.8%
-84	 979	 1000	 97.9%
-85	 989	 1000	 98.9%
-86	 990	 1000	 99.0%
-87	 959	 1000	 95.9%
-88	 840	 1000	 84.0%
-89	 253	 1000	 25.3%
