power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-85	 989	 1000	 98.9%
-86	 992	 1000	 99.2%
-87	 983	 1000	 98.3%
-88	 997	 1000	 99.7%
-89	 992	 1000	 99.2%
-90	 986	 1000	 98.6%
-91	 989	 1000	 98.9%
-92	 985	 1000	 98.5%
-93	 982	 1000	 98.2%
-94	 956	 1000	 95.6%
-95	 888	 1000	 88.8%
-96	 657	 1000	 65.7%
