power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-67	 995	 1000	 99.5%
-68	 995	 1000	 99.5%
-69	 996	 1000	 99.6%
-70	 986	 1000	 98.6%
-71	 966	 1000	 96.6%
-72	 964	 1000	 96.4%
-73	 932	 1000	 93.2%
-74	 964	 1000	 96.4%
-75	 920	 1000	 92.0%
-76	 973	 1000	 97.3%
-77	 971	 1000	 97.1%
-78	 960	 1000	 96.0%
-79	 922	 1000	 92.2%
-80	 576	 1000	 57.6%
