power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-85	 993	 1000	 99.3%
-86	 995	 1000	 99.5%
-87	 995	 1000	 99.5%
-88	 994	 1000	 99.4%
-89	 990	 1000	 99.0%
-90	 994	 1000	 99.4%
-91	 984	 1000	 98.4%
-92	 991	 1000	 99.1%
-93	 982	 1000	 98.2%
-94	 972	 1000	 97.2%
-95	 956	 1000	 95.6%
-96	 860	 1000	 86.0%
-97	 611	 1000	 61.1%
