power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-59	 1000	 1000	 100.0%
-60	 1000	 1000	 100.0%
-61	 1000	 1000	 100.0%
-62	 1000	 1000	 100.0%
-63	 1000	 1000	 100.0%
-64	 1000	 1000	 100.0%
-65	 998	 1000	 99.8%
-66	 995	 1000	 99.5%
-67	 987	 1000	 98.7%
-68	 960	 1000	 96.0%
-69	 895	 1000	 89.5%
-70	 655	 1000	 65.5%
