power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-67	 996	 1000	 99.6%
-68	 1000	 1000	 100.0%
-69	 999	 1000	 99.9%
-70	 998	 1000	 99.8%
-71	 999	 1000	 99.9%
-72	 999	 1000	 99.9%
-73	 999	 1000	 99.9%
-74	 1000	 1000	 100.0%
-75	 998	 1000	 99.8%
-76	 995	 1000	 99.5%
-77	 988	 1000	 98.8%
-78	 952	 1000	 95.2%
-79	 759	 1000	 75.9%
