power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-59	 1000	 1000	 100.0%
-60	 1000	 1000	 100.0%
-61	 1000	 1000	 100.0%
-62	 1000	 1000	 100.0%
-63	 1000	 1000	 100.0%
-64	 996	 1000	 99.6%
-65	 996	 1000	 99.6%
-66	 993	 1000	 99.3%
-67	 991	 1000	 99.1%
-68	 965	 1000	 96.5%
-69	 933	 1000	 93.3%
-70	 812	 1000	 81.2%
-71	 650	 1000	 65.0%
