power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-77	 971	 1000	 97.1%
-78	 976	 1000	 97.6%
-79	 974	 1000	 97.4%
-80	 971	 1000	 97.1%
-81	 969	 1000	 96.9%
-82	 974	 1000	 97.4%
-83	 968	 1000	 96.8%
-84	 970	 1000	 97.0%
-85	 969	 1000	 96.9%
-86	 975	 1000	 97.5%
-87	 966	 1000	 96.6%
-88	 964	 1000	 96.4%
-89	 895	 1000	 89.5%
-90	 420	 1000	 42.0%
