power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-71	 1000	 1000	 100.0%
-72	 1000	 1000	 100.0%
-73	 998	 1000	 99.8%
-74	 1000	 1000	 100.0%
-75	 999	 1000	 99.9%
-76	 1000	 1000	 100.0%
-77	 998	 1000	 99.8%
-78	 999	 1000	 99.9%
-79	 997	 1000	 99.7%
-80	 997	 1000	 99.7%
-81	 994	 1000	 99.4%
-82	 973	 1000	 97.3%
-83	 869	 1000	 86.9%
-84	 482	 1000	 48.2%
