power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-79	 983	 1000	 98.3%
-80	 979	 1000	 97.9%
-81	 983	 1000	 98.3%
-82	 979	 1000	 97.9%
-83	 978	 1000	 97.8%
-84	 968	 1000	 96.8%
-85	 975	 1000	 97.5%
-86	 970	 1000	 97.0%
-87	 977	 1000	 97.7%
-88	 970	 1000	 97.0%
-89	 953	 1000	 95.3%
-90	 544	 1000	 54.4%
