power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-71	 990	 1000	 99.0%
-72	 988	 1000	 98.8%
-73	 993	 1000	 99.3%
-74	 984	 1000	 98.4%
-75	 959	 1000	 95.9%
-76	 939	 1000	 93.9%
-77	 924	 1000	 92.4%
-78	 944	 1000	 94.4%
-79	 915	 1000	 91.5%
-80	 976	 1000	 97.6%
-81	 970	 1000	 97.0%
-82	 963	 1000	 96.3%
-83	 771	 1000	 77.1%
