power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-60	 1000	 1000	 100.0%
-61	 1000	 1000	 100.0%
-62	 993	 1000	 99.3%
-63	 1000	 1000	 100.0%
-64	 980	 1000	 98.0%
-65	 1000	 1000	 100.0%
-66	 1000	 1000	 100.0%
-67	 1000	 1000	 100.0%
-68	 1000	 1000	 100.0%
-69	 1000	 1000	 100.0%
-70	 999	 1000	 99.9%
-71	 1000	 1000	 100.0%
-72	 985	 1000	 98.5%
-73	 985	 1000	 98.5%
-74	 950	 1000	 95.0%
-75	 815	 1000	 81.5%
-76	 402	 1000	 40.2%
