power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-64	 1000	 1000	 100.0%
-65	 999	 1000	 99.9%
-66	 998	 1000	 99.8%
-67	 998	 1000	 99.8%
-68	 997	 1000	 99.7%
-69	 995	 1000	 99.5%
-70	 998	 1000	 99.8%
-71	 993	 1000	 99.3%
-72	 969	 1000	 96.9%
-73	 967	 1000	 96.7%
-74	 970	 1000	 97.0%
-75	 971	 1000	 97.1%
-76	 967	 1000	 96.7%
-77	 957	 1000	 95.7%
-78	 831	 1000	 83.1%
-79	 534	 1000	 53.4%
