power,	 Rx_OK,	 send_total,  RX_OK_Percent 
-60	 992	 1000	 99.2%
-61	 991	 1000	 99.1%
-62	 986	 1000	 98.6%
-63	 999	 1000	 99.9%
-64	 998	 1000	 99.8%
-65	 993	 1000	 99.3%
-66	 994	 1000	 99.4%
-67	 996	 1000	 99.6%
-68	 997	 1000	 99.7%
-69	 982	 1000	 98.2%
-70	 985	 1000	 98.5%
-71	 975	 1000	 97.5%
-72	 985	 1000	 98.5%
-73	 950	 1000	 95.0%
-74	 839	 1000	 83.9%
-75	 597	 1000	 59.7%
